file_a_path,file_b_path,is_equal,class_a_name,class_b_name
joes_vip_headquarters_dear_valued_costumer/518219699+-9700.tif,joes_vip_headquarters_dear_valued_costumer/518301888+-1889.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/518301986+-1987.tif,joes_vip_headquarters_dear_valued_costumer/518301962+-1963.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/518219637+-9638.tif,joes_vip_headquarters_dear_valued_costumer/514879134+-9135.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/514879134+-9135.tif,joes_vip_headquarters_dear_valued_costumer/518301888+-1889.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/518301892+-1893.tif,joes_vip_headquarters_dear_valued_costumer/518301918+-1919.tif,1,joes_vip_headquarters_dear_valued_costumer,joes_vip_headquarters_dear_valued_costumer
joes_vip_headquarters_dear_valued_costumer/518301897+-1898.tif,a_and_b_compound_results_summary/81305360.tif,0,joes_vip_headquarters_dear_valued_costumer,a_and_b_compound_results_summary
joes_vip_headquarters_dear_valued_costumer/514879669+-9670.tif,phillip_morris_fax/2086078298.tif,0,joes_vip_headquarters_dear_valued_costumer,phillip_morris_fax
joes_vip_headquarters_dear_valued_costumer/518301912+-1913.tif,choice_line_postage-paid_envelope_enclosed/507691671.tif,0,joes_vip_headquarters_dear_valued_costumer,choice_line_postage-paid_envelope_enclosed
joes_vip_headquarters_dear_valued_costumer/518219490+-9491.tif,marketing_plans/0000016731.tif,0,joes_vip_headquarters_dear_valued_costumer,marketing_plans
joes_vip_headquarters_dear_valued_costumer/518301918+-1919.tif,material_safety_data_sheet/2051541752_2051541762.tif,0,joes_vip_headquarters_dear_valued_costumer,material_safety_data_sheet
joes_vip_headquarters_dear_valued_costumer/518302376+-2377.tif,record_transfer_list/516523921_516523923.tif,0,joes_vip_headquarters_dear_valued_costumer,record_transfer_list
joes_vip_headquarters_dear_valued_costumer/518219637+-9638.tif,screener_2/2041076199_2041076204.tif,0,joes_vip_headquarters_dear_valued_costumer,screener_2
joes_vip_headquarters_dear_valued_costumer/518302376+-2377.tif,philip_morris_confidential_blend_composition/2055013903.tif,0,joes_vip_headquarters_dear_valued_costumer,philip_morris_confidential_blend_composition
joes_vip_headquarters_dear_valued_costumer/518302376+-2377.tif,marketing_plans/0000013742.tif,0,joes_vip_headquarters_dear_valued_costumer,marketing_plans
joes_vip_headquarters_dear_valued_costumer/518219790+-9791.tif,screener_2/2041079398_2041079406.tif,0,joes_vip_headquarters_dear_valued_costumer,screener_2
research_and_development/2057239520.tif,research_and_development/2057239519.tif,1,research_and_development,research_and_development
research_and_development/2057710503_2057710504.tif,research_and_development/2057239519.tif,1,research_and_development,research_and_development
research_and_development/2057239519.tif,research_and_development/2057239520.tif,1,research_and_development,research_and_development
research_and_development/2057240530.tif,research_and_development/2057239519.tif,1,research_and_development,research_and_development
research_and_development/2057710503_2057710504.tif,research_and_development/2057240530.tif,1,research_and_development,research_and_development
research_and_development/2057710503_2057710504.tif,research_and_development/2057240530.tif,1,research_and_development,research_and_development
research_and_development/2057710503_2057710504.tif,research_and_development/2057239520.tif,1,research_and_development,research_and_development
research_and_development/2057710503_2057710504.tif,research_and_development/2057239520.tif,1,research_and_development,research_and_development
research_and_development/2057239520.tif,research_and_development/2057710503_2057710504.tif,1,research_and_development,research_and_development
research_and_development/2057239520.tif,research_and_development/2057239519.tif,1,research_and_development,research_and_development
research_and_development/2057239520.tif,cuestionario_de_aptitud/0000176423.tif,0,research_and_development,cuestionario_de_aptitud
research_and_development/2057710503_2057710504.tif,the_american_tobacco_company_memorandum/0060178353.tif,0,research_and_development,the_american_tobacco_company_memorandum
research_and_development/2057240530.tif,analytical_research_division_service_request_and_data_report/2023781453.tif,0,research_and_development,analytical_research_division_service_request_and_data_report
research_and_development/2057710503_2057710504.tif,bown_williamson_tobacco_corporation_interal_correspondence/0011975051.tif,0,research_and_development,bown_williamson_tobacco_corporation_interal_correspondence
research_and_development/2057239519.tif,marketing_plans/0000016731.tif,0,research_and_development,marketing_plans
research_and_development/2057710503_2057710504.tif,philip_morris_letter/2084101500.tif,0,research_and_development,philip_morris_letter
research_and_development/2057710503_2057710504.tif,marketing_plans/0000016731.tif,0,research_and_development,marketing_plans
research_and_development/2057239520.tif,winston_dear_valued_costumer/517229109+-9110.tif,0,research_and_development,winston_dear_valued_costumer
research_and_development/2057239520.tif,request_for_special_mailing_messenger/2065162135.tif,0,research_and_development,request_for_special_mailing_messenger
research_and_development/2057710503_2057710504.tif,ted_bates_billing_invoice/0001219599.tif,0,research_and_development,ted_bates_billing_invoice
physical_test_variables/504454140_504454142.tif,physical_test_variables/506462630.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/506567678.tif,physical_test_variables/504454229_504454231.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/504453445_504453447.tif,physical_test_variables/506567678.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/506462630.tif,physical_test_variables/506462627.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/504454241.tif,physical_test_variables/504454140_504454142.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/504454140_504454142.tif,physical_test_variables/504453445_504453447.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/504454229_504454231.tif,physical_test_variables/506567684.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/506803061.tif,physical_test_variables/504454229_504454231.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/504454241.tif,physical_test_variables/506567684.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/504454140_504454142.tif,physical_test_variables/506462663_506462665.tif,1,physical_test_variables,physical_test_variables
physical_test_variables/504454241.tif,kabat_application_record/2025572250_2252.tif,0,physical_test_variables,kabat_application_record
physical_test_variables/506462630.tif,the_american_tobacco_company_production_specifications/0011981350.tif,0,physical_test_variables,the_american_tobacco_company_production_specifications
physical_test_variables/506803133.tif,stress_characterization/2031535549_2031535552.tif,0,physical_test_variables,stress_characterization
physical_test_variables/506462627.tif,cigarrete_study_viceroy_raleigh/0001233243.tif,0,physical_test_variables,cigarrete_study_viceroy_raleigh
physical_test_variables/504454140_504454142.tif,unreadable_form/516520843+-0843.tif,0,physical_test_variables,unreadable_form
physical_test_variables/506803061.tif,outdoor_estimate_summary/2040799052_2040799053.tif,0,physical_test_variables,outdoor_estimate_summary
physical_test_variables/506567678.tif,permaflex_products_material_safety_data_sheet/2056975947_2056975949.tif,0,physical_test_variables,permaflex_products_material_safety_data_sheet
physical_test_variables/506462663_506462665.tif,ted_bates_export/0001219555.tif,0,physical_test_variables,ted_bates_export
physical_test_variables/506567678.tif,ted_bates_new_york_adv/0001141020.tif,0,physical_test_variables,ted_bates_new_york_adv
physical_test_variables/506567678.tif,90-day_inhalation_study_on_rats/2064752487_2489.tif,0,physical_test_variables,90-day_inhalation_study_on_rats
facsimile_cover_sheet/2084345189.tif,facsimile_cover_sheet/2063785610.tif,1,facsimile_cover_sheet,facsimile_cover_sheet
facsimile_cover_sheet/2063786785_6786.tif,facsimile_cover_sheet/2084345189.tif,1,facsimile_cover_sheet,facsimile_cover_sheet
facsimile_cover_sheet/2063786785_6786.tif,facsimile_cover_sheet/2063785610.tif,1,facsimile_cover_sheet,facsimile_cover_sheet
facsimile_cover_sheet/2063785610.tif,facsimile_cover_sheet/2063785610.tif,1,facsimile_cover_sheet,facsimile_cover_sheet
facsimile_cover_sheet/2063785610.tif,facsimile_cover_sheet/2084345189.tif,1,facsimile_cover_sheet,facsimile_cover_sheet
facsimile_cover_sheet/2063786785_6786.tif,facsimile_cover_sheet/2063786785_6786.tif,1,facsimile_cover_sheet,facsimile_cover_sheet
facsimile_cover_sheet/2063786785_6786.tif,facsimile_cover_sheet/2063785610.tif,1,facsimile_cover_sheet,facsimile_cover_sheet
facsimile_cover_sheet/2063786785_6786.tif,facsimile_cover_sheet/2084345189.tif,1,facsimile_cover_sheet,facsimile_cover_sheet
facsimile_cover_sheet/2084345189.tif,facsimile_cover_sheet/2063786785_6786.tif,1,facsimile_cover_sheet,facsimile_cover_sheet
facsimile_cover_sheet/2063786785_6786.tif,facsimile_cover_sheet/2084345189.tif,1,facsimile_cover_sheet,facsimile_cover_sheet
facsimile_cover_sheet/2084345189.tif,the_american_tobacco_company_memorandum_2/0060121478.tif,0,facsimile_cover_sheet,the_american_tobacco_company_memorandum_2
facsimile_cover_sheet/2063785610.tif,document_control_project/0000169656.tif,0,facsimile_cover_sheet,document_control_project
facsimile_cover_sheet/2063785610.tif,confidential_product_development/0060298409.tif,0,facsimile_cover_sheet,confidential_product_development
facsimile_cover_sheet/2084345189.tif,reynolds_production_estimate/506593696+-3696.tif,0,facsimile_cover_sheet,reynolds_production_estimate
facsimile_cover_sheet/2084345189.tif,phillip_morris_fax/2086079145.tif,0,facsimile_cover_sheet,phillip_morris_fax
facsimile_cover_sheet/2063786785_6786.tif,cigarrete_study/0001228149.tif,0,facsimile_cover_sheet,cigarrete_study
facsimile_cover_sheet/2084345189.tif,borriston_laboratories_inc_final_report/00960964_0977.tif,0,facsimile_cover_sheet,borriston_laboratories_inc_final_report
facsimile_cover_sheet/2063786785_6786.tif,please_tell_us_what_you_think/522677498+-7499.tif,0,facsimile_cover_sheet,please_tell_us_what_you_think
facsimile_cover_sheet/2084345189.tif,joes_vip_headquarters_dear_valued_costumer/518301897+-1898.tif,0,facsimile_cover_sheet,joes_vip_headquarters_dear_valued_costumer
facsimile_cover_sheet/2063786785_6786.tif,the_tobacco_institute_order/timo0005616.tif,0,facsimile_cover_sheet,the_tobacco_institute_order
tracking_study/2060040322_2060040332.tif,tracking_study/2060040312_2060040321.tif,1,tracking_study,tracking_study
tracking_study/2060040154_2060040185.tif,tracking_study/2060039684.tif,1,tracking_study,tracking_study
tracking_study/2060040333_2060040352.tif,tracking_study/2060038587.tif,1,tracking_study,tracking_study
tracking_study/2060040312_2060040321.tif,tracking_study/2060039871_2060039912.tif,1,tracking_study,tracking_study
tracking_study/2060040322_2060040332.tif,tracking_study/2060040186.tif,1,tracking_study,tracking_study
tracking_study/2060040312_2060040321.tif,tracking_study/2060039684.tif,1,tracking_study,tracking_study
tracking_study/2060040333_2060040352.tif,tracking_study/2060040186.tif,1,tracking_study,tracking_study
tracking_study/2060038919_2060038930.tif,tracking_study/2060040322_2060040332.tif,1,tracking_study,tracking_study
tracking_study/2060040312_2060040321.tif,tracking_study/2060040040.tif,1,tracking_study,tracking_study
tracking_study/2060040186.tif,tracking_study/2060039684.tif,1,tracking_study,tracking_study
tracking_study/2060046831_2060046838.tif,infbio_uberprufung/2029179957.tif,0,tracking_study,infbio_uberprufung
tracking_study/2060040154_2060040185.tif,record_transfer_list/516523981_516523982.tif,0,tracking_study,record_transfer_list
tracking_study/2060039871_2060039912.tif,procter_and_gamble_material_safety_data_sheet/2056629966_2056629967.tif,0,tracking_study,procter_and_gamble_material_safety_data_sheet
tracking_study/2060046831_2060046838.tif,repocus_interview_mild/0001209709.tif,0,tracking_study,repocus_interview_mild
tracking_study/2060040154_2060040185.tif,phillip_morris_facsimile_form2/2077805952.tif,0,tracking_study,phillip_morris_facsimile_form2
tracking_study/2060045500.tif,haleton_material_safety_data_sheet/87400780_87400781.tif,0,tracking_study,haleton_material_safety_data_sheet
tracking_study/2060028445.tif,the_tobacco_institute_order/24010711.tif,0,tracking_study,the_tobacco_institute_order
tracking_study/2060040186.tif,phillip_morris_material_specification/2031296040.tif,0,tracking_study,phillip_morris_material_specification
tracking_study/2060040154_2060040185.tif,the_american_tobacco_company_production_specifications/0011920130.tif,0,tracking_study,the_american_tobacco_company_production_specifications
tracking_study/2060040322_2060040332.tif,certificate_of_insurance/2063195607.tif,0,tracking_study,certificate_of_insurance
factory_cigarettes/0001247610.tif,factory_cigarettes/0001229949.tif,1,factory_cigarettes,factory_cigarettes
factory_cigarettes/0001229994.tif,factory_cigarettes/0001229955.tif,1,factory_cigarettes,factory_cigarettes
factory_cigarettes/0001247450.tif,factory_cigarettes/0001247610.tif,1,factory_cigarettes,factory_cigarettes
factory_cigarettes/0001247598.tif,factory_cigarettes/0001229955.tif,1,factory_cigarettes,factory_cigarettes
factory_cigarettes/0001219475.tif,factory_cigarettes/0001239824.tif,1,factory_cigarettes,factory_cigarettes
factory_cigarettes/0001247450.tif,factory_cigarettes/0001229949.tif,1,factory_cigarettes,factory_cigarettes
factory_cigarettes/0001247598.tif,factory_cigarettes/0001229994.tif,1,factory_cigarettes,factory_cigarettes
factory_cigarettes/0001229994.tif,factory_cigarettes/0001247598.tif,1,factory_cigarettes,factory_cigarettes
factory_cigarettes/0001240016.tif,factory_cigarettes/0001229949.tif,1,factory_cigarettes,factory_cigarettes
factory_cigarettes/0001229955.tif,factory_cigarettes/0001247610.tif,1,factory_cigarettes,factory_cigarettes
factory_cigarettes/0001240016.tif,record_transfer_list/516523921_516523923.tif,0,factory_cigarettes,record_transfer_list
factory_cigarettes/0001240016.tif,philip_morris_facsimile_transmission/2075045396.tif,0,factory_cigarettes,philip_morris_facsimile_transmission
factory_cigarettes/0001247610.tif,product_opinion_laboratory/2024001592_2024001593.tif,0,factory_cigarettes,product_opinion_laboratory
factory_cigarettes/0001240016.tif,specifications_for_BRAND/2058030945.tif,0,factory_cigarettes,specifications_for_BRAND
factory_cigarettes/0001239924.tif,choice_line_postage-paid_envelope_enclosed/507691753_507691754.tif,0,factory_cigarettes,choice_line_postage-paid_envelope_enclosed
factory_cigarettes/0001239924.tif,cigarette_portifolio_screening_questionnaire/84464899_4907.tif,0,factory_cigarettes,cigarette_portifolio_screening_questionnaire
factory_cigarettes/0001247598.tif,philip_morris_retailer/2062415794.tif,0,factory_cigarettes,philip_morris_retailer
factory_cigarettes/0001219475.tif,screener/0001211426.tif,0,factory_cigarettes,screener
factory_cigarettes/0001229949.tif,notice_of_service_of_process/82535460.tif,0,factory_cigarettes,notice_of_service_of_process
factory_cigarettes/0001219475.tif,bown_williamson_tobacco_corporation_interal_correspondence/0011975051.tif,0,factory_cigarettes,bown_williamson_tobacco_corporation_interal_correspondence
phillip_morris_material_specification/2031296064.tif,phillip_morris_material_specification/2031295993.tif,1,phillip_morris_material_specification,phillip_morris_material_specification
phillip_morris_material_specification/2031296064.tif,phillip_morris_material_specification/2031295938.tif,1,phillip_morris_material_specification,phillip_morris_material_specification
phillip_morris_material_specification/2031296040.tif,phillip_morris_material_specification/2031295980.tif,1,phillip_morris_material_specification,phillip_morris_material_specification
phillip_morris_material_specification/2031296018.tif,phillip_morris_material_specification/2031296158.tif,1,phillip_morris_material_specification,phillip_morris_material_specification
phillip_morris_material_specification/2031296040.tif,phillip_morris_material_specification/2031295993.tif,1,phillip_morris_material_specification,phillip_morris_material_specification
phillip_morris_material_specification/2031296064.tif,phillip_morris_material_specification/2031296158.tif,1,phillip_morris_material_specification,phillip_morris_material_specification
phillip_morris_material_specification/2031296064.tif,phillip_morris_material_specification/2031296001.tif,1,phillip_morris_material_specification,phillip_morris_material_specification
phillip_morris_material_specification/2031296064.tif,phillip_morris_material_specification/2031296001.tif,1,phillip_morris_material_specification,phillip_morris_material_specification
phillip_morris_material_specification/2031295938.tif,phillip_morris_material_specification/2031296158.tif,1,phillip_morris_material_specification,phillip_morris_material_specification
phillip_morris_material_specification/2031296158.tif,phillip_morris_material_specification/2031295980.tif,1,phillip_morris_material_specification,phillip_morris_material_specification
phillip_morris_material_specification/2031295993.tif,report_p_klinchem/2505300843.tif,0,phillip_morris_material_specification,report_p_klinchem
phillip_morris_material_specification/2031296064.tif,microbiological_associates_invoice/87104266.tif,0,phillip_morris_material_specification,microbiological_associates_invoice
phillip_morris_material_specification/2031296064.tif,rjrt/516523521_516523526.tif,0,phillip_morris_material_specification,rjrt
phillip_morris_material_specification/2031295938.tif,the_american_tobacco_company_production_specifications/0011909787.tif,0,phillip_morris_material_specification,the_american_tobacco_company_production_specifications
phillip_morris_material_specification/2031296018.tif,material_safery_data_sheet_3/2057438021_2057438022.tif,0,phillip_morris_material_specification,material_safery_data_sheet_3
phillip_morris_material_specification/2031295980.tif,bown_williamson_tobacco_corporation_interal_correspondence/0011975051.tif,0,phillip_morris_material_specification,bown_williamson_tobacco_corporation_interal_correspondence
phillip_morris_material_specification/2031296158.tif,borriston_laboratories_inc_final_report/88951625_1641.tif,0,phillip_morris_material_specification,borriston_laboratories_inc_final_report
phillip_morris_material_specification/2031295938.tif,philip_morris_letter/2084101500.tif,0,phillip_morris_material_specification,philip_morris_letter
phillip_morris_material_specification/2031295993.tif,political_campaing_contribution_request/tnwl0025515.tif,0,phillip_morris_material_specification,political_campaing_contribution_request
phillip_morris_material_specification/2031296040.tif,philip_morris_confidential_blend_composition/2055013893.tif,0,phillip_morris_material_specification,philip_morris_confidential_blend_composition
inbifoo_monthly_report/2501658593_2501658606.tif,inbifoo_monthly_report/2501659407.tif,1,inbifoo_monthly_report,inbifoo_monthly_report
inbifoo_monthly_report/2501659808.tif,inbifoo_monthly_report/2501661580.tif,1,inbifoo_monthly_report,inbifoo_monthly_report
inbifoo_monthly_report/2501660134.tif,inbifoo_monthly_report/2501659808.tif,1,inbifoo_monthly_report,inbifoo_monthly_report
inbifoo_monthly_report/2501659407.tif,inbifoo_monthly_report/2501662308_2501662311.tif,1,inbifoo_monthly_report,inbifoo_monthly_report
inbifoo_monthly_report/2501662308_2501662311.tif,inbifoo_monthly_report/2501659808.tif,1,inbifoo_monthly_report,inbifoo_monthly_report
inbifoo_monthly_report/2501661389.tif,inbifoo_monthly_report/2501660134.tif,1,inbifoo_monthly_report,inbifoo_monthly_report
inbifoo_monthly_report/2501661580.tif,inbifoo_monthly_report/2501659808.tif,1,inbifoo_monthly_report,inbifoo_monthly_report
inbifoo_monthly_report/2501661389.tif,inbifoo_monthly_report/2501662308_2501662311.tif,1,inbifoo_monthly_report,inbifoo_monthly_report
inbifoo_monthly_report/2501662308_2501662311.tif,inbifoo_monthly_report/2501661161_2501661163.tif,1,inbifoo_monthly_report,inbifoo_monthly_report
inbifoo_monthly_report/2501659808.tif,inbifoo_monthly_report/2501660134.tif,1,inbifoo_monthly_report,inbifoo_monthly_report
inbifoo_monthly_report/2501660879_2501660891.tif,material_safety_data_sheet/2051542161.tif,0,inbifoo_monthly_report,material_safety_data_sheet
inbifoo_monthly_report/2501662308_2501662311.tif,request_for_special_mailing_messenger/2065153204.tif,0,inbifoo_monthly_report,request_for_special_mailing_messenger
inbifoo_monthly_report/2501661167.tif,analytical_information/504525437.tif,0,inbifoo_monthly_report,analytical_information
inbifoo_monthly_report/2501661167.tif,final_specifications/506466383_506466393.tif,0,inbifoo_monthly_report,final_specifications
inbifoo_monthly_report/2501660879_2501660891.tif,kabat_application_record/2025572250_2252.tif,0,inbifoo_monthly_report,kabat_application_record
inbifoo_monthly_report/2501660093_2501660118.tif,90-day_inhalation_study_on_rats/2064752487_2489.tif,0,inbifoo_monthly_report,90-day_inhalation_study_on_rats
inbifoo_monthly_report/2501659407.tif,leo_burnett_production_cost/2045467751.tif,0,inbifoo_monthly_report,leo_burnett_production_cost
inbifoo_monthly_report/2501659407.tif,permaflex_products_material_safety_data_sheet/2056975940_2056975942.tif,0,inbifoo_monthly_report,permaflex_products_material_safety_data_sheet
inbifoo_monthly_report/2501660119.tif,the_council_for_tobacco_research/60019966.tif,0,inbifoo_monthly_report,the_council_for_tobacco_research
